date,value
2010-02-10,3189.99
2010-02-10,3175.0
2010-02-10,3149.99
2010-02-11,3164.99
2010-02-11,3199.99
2010-02-11,3988.99
2010-02-11,3988.84
2010-02-11,3979.99
2010-02-11,3499.97
2010-02-11,2500.0
2010-02-12,3500.0
2010-02-12,3979.83
2010-02-12,3500.0
2010-02-12,3499.97
2010-02-13,3491.47
2010-02-14,3449.99
2010-02-14,3399.99
2010-02-16,3489.99
2010-02-16,3289.63
2010-02-17,3276.89
2010-02-17,3489.99
2010-02-17,3479.99
2010-02-17,3479.84
2010-02-17,3449.99
2010-02-17,3276.89
2010-02-17,3429.99
2010-02-17,3400.0
2010-02-18,2999.95
2010-02-18,2993.69
2010-02-18,2999.95
2010-02-18,3389.99
2010-02-18,2999.95
2010-02-18,3389.99
2010-02-19,3400.0
2010-02-20,3979.84
2010-02-20,3900.0
2010-02-20,3099.99
2010-02-20,3900.0
2010-02-21,3800.0
2010-02-22,3900.0
2010-02-22,3800.0
2010-02-23,3900.0
2010-02-25,3899.99
2010-02-25,3849.99
2010-02-25,3900.0
2010-02-25,3899.99
2010-02-25,3849.99
2010-02-25,3900.0
2010-02-25,3875.0
2010-02-25,3900.0
2010-02-26,3875.0
2010-02-26,3900.0
2010-02-26,3899.99
2010-02-26,3499.95
2010-02-26,3899.99
2010-02-26,3499.95
2010-02-27,3799.98
2010-02-27,3699.98
2010-02-27,3675.0
2010-02-28,3670.0
2010-02-28,3599.0
2010-02-28,3400.0
2010-03-01,3599.0
2010-03-01,3675.0
2010-03-02,3674.99
2010-03-04,3650.0
2010-03-04,3599.95
2010-03-04,3599.75
2010-03-04,3500.0
2010-03-04,3499.95
2010-03-04,3200.0
2010-03-04,3499.94
2010-03-04,3500.0
2010-03-05,3491.51
2010-03-06,3499.95
2010-03-07,3449.99
2010-03-08,3499.95
2010-03-08,3500.0
2010-03-08,3499.95
2010-03-08,3449.99
2010-03-10,2599.99
2010-03-10,3449.99
2010-03-11,3299.99
2010-03-11,3491.45
2010-03-12,3495.0
2010-03-12,3491.45
2010-03-12,3486.5
2010-03-13,3478.0
2010-03-13,2599.99
2010-03-13,3478.0
2010-03-13,3486.5
2010-03-14,3495.0
2010-03-14,3599.95
2010-03-14,3495.0
2010-03-15,3599.97
2010-03-15,3591.47
2010-03-15,3498.0
2010-03-16,3599.97
2010-03-16,3498.0
2010-03-16,3490.0
2010-03-17,3481.5
2010-03-17,3476.49
2010-03-17,3474.99
2010-03-18,3476.49
2010-03-18,3449.99
2010-03-18,3476.49
2010-03-18,3399.99
2010-03-18,3350.0
2010-03-19,3349.99
2010-03-20,3599.97
2010-03-20,3589.99
2010-03-21,3449.99
2010-03-21,3449.61
2010-03-22,3449.11
2010-03-23,3447.11
2010-03-23,3449.99
2010-03-24,3490.73
2010-03-24,3350.0
2010-03-25,3349.98
2010-03-25,3350.0
2010-03-26,3423.9
2010-03-27,3449.88
2010-03-28,3457.99
2010-03-28,3499.95
2010-03-28,3449.88
2010-03-28,3589.99
2010-03-28,3599.97
2010-03-29,3899.97
2010-03-29,3787.99
2010-03-29,3499.99
2010-03-29,3499.95
2010-03-29,4490.84
2010-03-29,3499.99
2010-03-29,3589.99
2010-03-29,3499.99
2010-03-29,3499.95
2010-03-29,3599.95
2010-03-29,4490.84
2010-03-29,3499.99
2010-03-30,3599.95
2010-03-30,3499.99
2010-03-30,3599.95
2010-03-30,3499.99
2010-03-30,3599.95
2010-03-30,3699.99
2010-03-31,3499.99
2010-03-31,3699.99
2010-03-31,3499.99
2010-04-02,3599.99
2010-04-02,3699.99
2010-04-03,3699.95
2010-04-03,3699.0
2010-04-03,3650.0
2010-04-04,3649.99
2010-04-04,3650.0
2010-04-04,4250.0
2010-04-04,3649.99
2010-04-04,3699.99
2010-04-05,3689.99
2010-04-05,3699.99
2010-04-05,4250.0
2010-04-05,3699.99
2010-04-05,4199.95
2010-04-06,3649.99
2010-04-06,3700.0
2010-04-06,3999.95
2010-04-06,3999.0
2010-04-06,3700.0
2010-04-06,3999.0
2010-04-07,3799.95
2010-04-07,3749.99
2010-04-07,3699.0
2010-04-07,3694.99
2010-04-07,3689.99
2010-04-07,3666.66
2010-04-07,3599.95
2010-04-07,3594.99
2010-04-07,3499.95
2010-04-08,3500.0
2010-04-08,3550.0
2010-04-08,3600.0
2010-04-08,3499.99
2010-04-08,3495.0
2010-04-08,3600.0
2010-04-08,3550.0
2010-04-09,3500.0
2010-04-09,3669.97
2010-04-09,3349.98
2010-04-09,3650.0
2010-04-10,3500.0
2010-04-10,3200.0
2010-04-11,3100.0
2010-04-11,3499.98
2010-04-11,3661.85
2010-04-11,3500.0
2010-04-12,3450.0
2010-04-12,3429.99
2010-04-12,3400.0
2010-04-12,3424.99
2010-04-12,3599.95
2010-04-13,3500.0
2010-04-13,3429.99
2010-04-13,3400.0
2010-04-13,3350.0
2010-04-14,3330.0
2010-04-14,3300.0
2010-04-15,3295.0
2010-04-15,3250.0
2010-04-15,3270.0
2010-04-15,3389.99
2010-04-16,3270.0
2010-04-16,3389.99
2010-04-16,3380.0
2010-04-16,3389.99
2010-04-16,3383.53
2010-04-16,3380.0
2010-04-16,3389.99
2010-04-16,3380.0
2010-04-17,3299.99
2010-04-17,3288.0
2010-04-17,3279.51
2010-04-18,3250.0
2010-04-18,3246.5
2010-04-18,3250.0
2010-04-19,3249.99
2010-04-19,3250.0
2010-04-19,3239.0
2010-04-19,3238.99
2010-04-19,3199.99
2010-04-19,3150.0
2010-04-20,3220.5
2010-04-20,3150.0
2010-04-20,3220.5
2010-04-20,3150.0
2010-04-20,3380.0
2010-04-21,3379.99
2010-04-21,3371.49
2010-04-21,3371.47
2010-04-21,3370.5
2010-04-22,3300.0
2010-04-22,3370.5
2010-04-22,3299.95
2010-04-22,3291.45
2010-04-22,3366.49
2010-04-23,3361.49
2010-04-23,3299.95
2010-04-23,3300.0
2010-04-23,3361.49
2010-04-23,3349.99
2010-04-23,3299.98
2010-04-23,3298.95
2010-04-23,3290.45
2010-04-24,3290.0
2010-04-24,3290.45
2010-04-24,3249.98
2010-04-25,3290.45
2010-04-25,3290.0
2010-04-25,3281.5
2010-04-25,3281.48
2010-04-25,3199.99
2010-04-26,3199.98
2010-04-26,3197.95
2010-04-26,3189.45
2010-04-26,3180.0
2010-04-26,3150.0
2010-04-26,3189.45
2010-04-27,3182.79
2010-04-27,3171.99
2010-04-27,3178.49
2010-04-27,3178.49
2010-04-27,3300.0
2010-04-28,3241.5
2010-04-28,3226.0
2010-04-28,3361.49
2010-04-28,3299.99
2010-04-28,3293.0
2010-04-28,3292.99
2010-04-29,3000.0
2010-04-29,3299.9
2010-04-29,3299.49
2010-04-29,3292.99
2010-04-29,3292.98
2010-04-29,3290.5
2010-04-29,3359.97
2010-04-29,3350.0
2010-04-30,3341.5
2010-04-30,3299.69
2010-04-30,3299.45
2010-04-30,3299.44
2010-04-30,3361.99
2010-05-01,3354.99
2010-05-01,3349.99
2010-05-01,3341.49
2010-05-01,3361.99
2010-05-01,3299.69
2010-05-02,3299.69
2010-05-02,3358.99
2010-05-02,3299.69
2010-05-02,3299.68
2010-05-02,2499.99
2010-05-02,3359.97
2010-05-02,3299.69
2010-05-03,3299.0
2010-05-03,3299.69
2010-05-03,3299.68
2010-05-03,3299.95
2010-05-04,3355.0
2010-05-04,3361.99
2010-05-04,3360.99
2010-05-04,3355.0
2010-05-04,3348.97
2010-05-05,3355.0
2010-05-05,3361.99
2010-05-05,3355.0
2010-05-05,3339.69
2010-05-06,3355.0
2010-05-06,3351.49
2010-05-06,3351.48
2010-05-06,3346.49
2010-05-06,3331.5
2010-05-07,3349.99
2010-05-07,3331.5
2010-05-07,3315.99
2010-05-07,3322.5
2010-05-08,3314.0
2010-05-08,3359.97
2010-05-08,3350.0
2010-05-09,3350.0
2010-05-10,3350.0
2010-05-10,3359.97
2010-05-10,3349.99
2010-05-11,3350.0
2010-05-12,3361.99
2010-05-14,3360.99
2010-05-21,3349.99
2010-05-21,3199.0
2010-05-21,3309.06
2010-05-22,3361.99
2010-05-23,3349.99
2010-05-23,3309.06
2010-05-23,3349.99
2010-05-23,3344.99
2010-05-24,3359.99
2010-05-24,3344.99
2010-05-24,3149.0
2010-05-24,3344.99
2010-05-25,3369.95
2010-05-25,3344.99
2010-05-25,3339.06
2010-05-26,3330.56
2010-05-26,3330.56
2010-05-27,3361.99
2010-05-27,3355.56
2010-05-27,3345.0
2010-05-27,3344.05
2010-05-27,3335.55
2010-05-28,3334.0
2010-05-28,3335.55
2010-05-31,3361.99
2010-05-31,3359.99
2010-06-01,3298.95
2010-06-01,3335.55
2010-06-01,3365.0
2010-06-02,3339.95
2010-06-03,3339.94
2010-06-03,3339.95
2010-06-03,3299.95
2010-06-03,3299.94
2010-06-03,3299.95
2010-06-03,3299.94
2010-06-04,3299.95
2010-06-04,2999.99
2010-06-04,3299.95
2010-06-04,3149.99
2010-06-05,3299.95
2010-06-05,3299.94
2010-06-06,3299.95
2010-06-06,3299.94
2010-06-06,3249.95
2010-06-08,3249.94
2010-06-08,3239.94
2010-06-09,3238.95
2010-06-09,3238.94
2010-06-09,3238.31
2010-06-09,3237.93
2010-06-09,3236.95
2010-06-09,3084.95
2010-06-10,3099.99
2010-06-10,3340.0
2010-06-10,3340.0
2010-06-10,3331.5
2010-06-11,2999.99
2010-06-11,3331.5
2010-06-12,2999.99
2010-06-12,3329.5
2010-06-12,2999.99
2010-06-12,3250.0
2010-06-12,3329.5
2010-06-14,3326.5
2010-06-15,3326.5
2010-06-16,3345.81
2010-06-16,3360.0
2010-06-16,3350.0
2010-06-18,3349.0
2010-06-19,3347.0
2010-06-20,3346.99
2010-06-20,3330.0
2010-06-20,3324.0
2010-06-20,3238.31
2010-06-20,2999.99
2010-06-21,3238.31
2010-06-21,3229.99
2010-06-21,3229.0
2010-06-21,3229.99
2010-06-21,3229.49
2010-06-22,3220.37
2010-06-22,3199.99
2010-06-22,3220.37
2010-06-22,3199.99
2010-06-23,2999.99
2010-06-23,3025.0
2010-06-23,3016.86
2010-06-23,3025.0
2010-06-23,3200.0
2010-06-23,3099.99
2010-06-24,2899.99
2010-06-24,2871.65
2010-06-24,2799.99
2010-06-24,3200.0
2010-06-24,3100.0
2010-06-25,3199.0
2010-06-25,3100.0
2010-06-25,3199.0
2010-06-26,3099.99
2010-06-27,2799.99
2010-06-27,3099.99
2010-06-27,2799.99
2010-06-28,3098.0
2010-06-28,2999.99
2010-06-28,3098.0
2010-06-28,2999.99
2010-06-29,3098.0
2010-06-29,2999.99
2010-06-30,2799.99
2010-06-30,3099.99
2010-06-30,3098.0
2010-06-30,3099.99
2010-06-30,3084.0
2010-06-30,2999.99
2010-07-01,2984.99
2010-07-01,2999.99
2010-07-01,3050.0
2010-07-01,2999.99
2010-07-01,2984.99
2010-07-02,2980.0
2010-07-02,2950.0
2010-07-02,2935.0
2010-07-02,2949.99
2010-07-02,2935.0
2010-07-03,2925.0
2010-07-03,2919.0
2010-07-03,2918.97
2010-07-04,2918.92
2010-07-04,2950.0
2010-07-05,2948.0
2010-07-05,2930.0
2010-07-06,2900.0
2010-07-06,2895.99
2010-07-07,2894.0
2010-07-08,2890.0
2010-07-09,2850.0
2010-07-10,2835.0
2010-07-10,2833.0
2010-07-10,2832.99
2010-07-10,2599.99
2010-07-10,2832.99
2010-07-12,2847.98
2010-07-12,2849.99
2010-07-12,2850.0
2010-07-13,2832.99
2010-07-13,2831.99
2010-07-13,2829.99
2010-07-14,2829.98
2010-07-14,2814.98
2010-07-14,2829.89
2010-07-14,2828.89
2010-07-14,2828.88
2010-07-15,2599.99
2010-07-15,2828.88
2010-07-15,2827.87
2010-07-15,2827.81
2010-07-15,2827.8
2010-07-16,2750.0
2010-07-16,2599.99
2010-07-16,2750.0
2010-07-19,2827.8
2010-07-19,2750.0
2010-07-19,2499.99
2010-07-19,2999.0
2010-07-19,2799.99
2010-07-20,2499.99
2010-07-20,2499.98
2010-07-20,2490.0
2010-07-20,2399.99
2010-07-20,2490.0
2010-07-21,2399.98
2010-07-21,2291.49
2010-07-21,2295.99
2010-07-22,2295.0
2010-07-22,2241.5
2010-07-22,2199.99
2010-07-22,2195.99
2010-07-22,2241.5
2010-07-22,2240.0
2010-07-22,2241.5
2010-07-22,2289.99
2010-07-22,2290.0
2010-07-22,2470.0
2010-07-23,2299.99
2010-07-23,2249.0
2010-07-23,2299.99
2010-07-23,2470.0
2010-07-23,2445.0
2010-07-23,2439.99
2010-07-23,2424.99
2010-07-24,2299.99
2010-07-24,2299.9
2010-07-24,2249.0
2010-07-24,2199.99
2010-07-24,2299.9
2010-07-24,2199.99
2010-07-25,2299.9
2010-07-25,2199.99
2010-07-25,2299.9
2010-07-25,2199.99
2010-07-25,2299.9
2010-07-25,2199.99
2010-07-26,2298.0
2010-07-27,2289.0
2010-07-27,2184.05
2010-07-28,2200.0
2010-07-28,2289.0
2010-07-28,2395.0
2010-07-28,2420.0
2010-07-28,2419.99
2010-07-29,2299.99
2010-07-29,2415.0
2010-07-29,2100.0
2010-07-29,2415.0
2010-07-30,2429.0
2010-07-31,2420.0
2010-07-31,2100.0
2010-08-01,2424.0
2010-08-01,2498.0
2010-08-02,2489.99
2010-08-02,2398.99
2010-08-02,2750.0
2010-08-02,2749.99
2010-08-03,2450.0
2010-08-04,2350.0
2010-08-04,2450.0
2010-08-04,2750.0
2010-08-04,2700.0
2010-08-05,2699.97
2010-08-05,2700.0
2010-08-05,2699.0
2010-08-05,2799.94
2010-08-05,2799.93
2010-08-06,2299.99
2010-08-06,2699.99
2010-08-06,2749.97
2010-08-07,2299.99
2010-08-07,2699.95
2010-08-07,2649.95
2010-08-07,2599.0
2010-08-08,2599.97
2010-08-08,2798.99
2010-08-09,2795.0
2010-08-09,2600.0
2010-08-10,2608.49
2010-08-10,2795.0
2010-08-12,2399.99
2010-08-12,2795.0
2010-08-12,2785.0
2010-08-13,2784.99
2010-08-13,2796.0
2010-08-13,2795.99
2010-08-13,2799.94
2010-08-14,2399.99
2010-08-14,2799.94
2010-08-14,2795.99
2010-08-15,2799.94
2010-08-15,2750.0
2010-08-15,2799.94
2010-08-17,2399.99
2010-08-17,2799.94
2010-08-18,2898.0
2010-08-18,2800.0
2010-08-18,2898.0
2010-08-18,2897.0
2010-08-18,2894.97
2010-08-18,2873.0
2010-08-19,2889.0
2010-08-19,2885.0
2010-08-19,2879.0
2010-08-20,2885.0
2010-08-21,2884.0
2010-08-21,2880.0
2010-08-23,2800.0
2010-08-23,2799.0
2010-08-24,2750.0
2010-08-24,2885.0
2010-08-24,2894.97
2010-08-24,2799.0
2010-08-24,2755.0
2010-08-25,2799.0
2010-08-25,2798.0
2010-08-26,2797.99
2010-08-26,2797.92
2010-08-26,2772.39
2010-08-26,2771.99
2010-08-26,2725.0
2010-08-26,2715.0
2010-08-26,2714.0
2010-08-26,2705.51
2010-08-27,2700.0
2010-08-27,2594.99
2010-08-27,2594.92
2010-08-28,2589.99
2010-08-28,2549.99
2010-08-30,2558.47
2010-08-30,2600.0
2010-08-30,2599.0
2010-08-31,2600.0
2010-08-31,2704.97
2010-09-01,2706.0
2010-09-01,2699.99
2010-09-01,2706.0
2010-09-02,2749.0
2010-09-02,2748.0
2010-09-02,2699.99
2010-09-02,2748.0
2010-09-02,2747.0
2010-09-04,2748.0
2010-09-04,2594.92
2010-09-05,2748.0
2010-09-05,2999.97
2010-09-06,3399.97
2010-09-06,3699.97
2010-09-06,3599.97
2010-09-07,3299.99
2010-09-07,2880.0
2010-09-07,3200.0
2010-09-07,3300.0
2010-09-07,3299.98
2010-09-08,3299.97
2010-09-08,3270.0
2010-09-08,3200.0
2010-09-09,3100.0
2010-09-09,3000.0
2010-09-09,3099.0
2010-09-10,3000.0
2010-09-10,3099.0
2010-09-10,3049.0
2010-09-10,3019.0
2010-09-10,2959.0
2010-09-14,2949.0
2010-09-15,3300.0
2010-09-15,3290.0
2010-09-15,2949.0
2010-09-16,3300.0
2010-09-16,2900.0
2010-09-17,2949.0
2010-09-18,2900.0
2010-09-18,2399.99
2010-09-18,3000.0
2010-09-19,3344.97
2010-09-19,3374.99
2010-09-19,3370.85
2010-09-20,3350.85
2010-09-21,3350.0
2010-09-21,3199.99
2010-09-21,3195.25
2010-09-22,3194.0
2010-09-24,3187.0
2010-09-24,3185.0
2010-09-24,3195.25
2010-09-24,3195.0
2010-09-24,3195.25
2010-09-24,3195.0
2010-09-26,3189.99
2010-09-26,3189.98
2010-09-26,3099.99
2010-09-26,3099.0
2010-09-26,3098.0
2010-09-27,2999.9
2010-09-28,2999.0
2010-09-29,2999.9
2010-09-29,2999.89
2010-09-30,2998.99
2010-09-30,2998.98
2010-09-30,2998.97
2010-09-30,2998.96
2010-09-30,2995.0
2010-09-30,2994.99
2010-09-30,2990.0
2010-09-30,2989.9
2010-09-30,2989.99
2010-10-01,2999.9
2010-10-01,2999.99
2010-10-01,2989.99
2010-10-01,2988.0
2010-10-01,2882.25
2010-10-01,2988.0
2010-10-01,2882.25
2010-10-02,2949.0
2010-10-02,2699.99
2010-10-02,2949.0
2010-10-03,2957.48
2010-10-04,2899.99
2010-10-05,2924.99
2010-10-05,2924.95
2010-10-06,2916.46
2010-10-06,2899.99
2010-10-06,2916.46
2010-10-07,2924.95
2010-10-08,3099.99
2010-10-08,3099.98
2010-10-08,3099.99
2010-10-08,3099.98
2010-10-08,2999.99
2010-10-09,2999.95
2010-10-09,2999.94
2010-10-10,2999.95
2010-10-12,3000.0
2010-10-12,2998.0
2010-10-13,2949.99
2010-10-14,2947.0
2010-10-14,2899.95
2010-10-14,2898.0
2010-10-14,2899.95
2010-10-14,2898.0
2010-10-14,2899.95
2010-10-15,2898.0
2010-10-15,3000.0
2010-10-15,2999.99
2010-10-16,3000.0
2010-10-18,2999.0
2010-10-19,2699.99
2010-10-19,3000.0
2010-10-19,2699.99
2010-10-19,3000.0
2010-10-19,2699.99
2010-10-19,3000.0
2010-10-19,2999.99
2010-10-19,3000.0
2010-10-20,2699.99
2010-10-20,3000.0
2010-10-20,2999.99
2010-10-21,3000.0
2010-10-21,2699.99
2010-10-21,3000.0
2010-10-21,2799.99
2010-10-21,3000.0
2010-10-21,3150.0
2010-10-21,3100.0
2010-10-22,3150.0
2010-10-23,2799.99
2010-10-23,3150.0
2010-10-23,3149.99
2010-10-23,3150.0
2010-11-02,3149.0
2010-11-02,3147.0
2010-11-02,3145.99
2010-11-02,3147.0
2010-11-03,3150.0
2010-11-03,3299.99
2010-11-04,3389.99
2010-11-04,3387.0
2010-11-04,2999.99
2010-11-04,3387.0
2010-11-04,3385.99
2010-11-04,2999.99
2010-11-04,3379.0
2010-11-05,3099.99
2010-11-05,3099.98
2010-11-05,3099.97
2010-11-05,3379.0
2010-11-06,3099.99
2010-11-06,3099.98
2010-11-06,3199.98
2010-11-07,3199.96
2010-11-07,3385.89
2010-11-07,3385.81
2010-11-09,3200.0
2010-11-09,3199.99
2010-11-09,3200.0
2010-11-09,3199.99
2010-11-10,3379.0
2010-11-10,3385.81
2010-11-10,3349.99
2010-11-10,3200.0
2010-11-11,3197.0
2010-11-16,3399.99
2010-11-16,3379.95
2010-11-18,3399.99
2010-11-18,3374.97
2010-11-18,3373.0
2010-11-20,3349.99
2010-11-20,3341.5
2010-11-21,3199.99
2010-11-21,3191.5
2010-11-22,3199.9
2010-11-22,3489.99
2010-11-23,3480.0
2010-11-24,3249.99
2010-11-24,3229.99
2010-11-24,3229.95
2010-11-24,3150.0
2010-11-25,3100.0
2010-11-25,3199.95
2010-11-26,3191.46
2010-11-27,3199.97
